Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;5; AVILA               ;180;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;6; BADAJOZ             ;1300;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;9; BURGOS              ;120;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;17; GERONA              ;8500;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;26; LA RIOJA            ;20680;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;28; MADRID              ;2650;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;30; MURCIA              ;4190;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;31; NAVARRA             ;17611;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;40; SEGOVIA             ;7980;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;45; TOLEDO              ;27990;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;46; VALENCIA            ;1800;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;47; VALLADOLID          ;13030;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;60; FRANCIA             ;2184;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;65; HOLANDA             ;6339;0;0;0
20190301;20190331;F2 6401; ELABORADOS VEGETALES     ;69; PORTUGAL            ;10222;0;0;0
20190301;20190331;F3 0101; PATATA BLANCA            ;1; ALAVA               ;131161;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;4; ALMERIA             ;3900;0,45;0,49;0,39
20190301;20190331;F3 0101; PATATA BLANCA            ;5; AVILA               ;9859;0,42;0,44;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;9; BURGOS              ;550109;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;11; CADIZ               ;18018;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;15; LA CORUÑA           ;14189;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;24; LEON                ;136450;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;26; LA RIOJA            ;414179;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;27; LUGO                ;9360;0,45;0,53;0,4
20190301;20190331;F3 0101; PATATA BLANCA            ;31; NAVARRA             ;120522;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;32; ORENSE              ;9660;0,44;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;34; PALENCIA            ;19422;0,47;0,5;0,39
20190301;20190331;F3 0101; PATATA BLANCA            ;37; SALAMANCA           ;79049;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;40; SEGOVIA             ;691364;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;45; TOLEDO              ;173552;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;47; VALLADOLID          ;3075560;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;54; POLONIA             ;5850;0,45;0,49;0,39
20190301;20190331;F3 0101; PATATA BLANCA            ;60; FRANCIA             ;3358226;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;61; ALEMANIA            ;8650;0,45;0,53;0,42
20190301;20190331;F3 0101; PATATA BLANCA            ;64; BELGICA             ;86486;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;65; HOLANDA             ;184761;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;90; MARRUECOS           ;347820;0,45;0,53;0,38
20190301;20190331;F3 0101; PATATA BLANCA            ;96; EGIPTO              ;86182;0,44;0,53;0,38
20190301;20190331;F3 0102; PATATA ROJA              ;1; ALAVA               ;63899;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;4; ALMERIA             ;1900;0,55;0,67;0,53
20190301;20190331;F3 0102; PATATA ROJA              ;5; AVILA               ;4803;0,5;0,55;0,48
20190301;20190331;F3 0102; PATATA ROJA              ;9; BURGOS              ;268002;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;11; CADIZ               ;8778;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;15; LA CORUÑA           ;6913;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;24; LEON                ;66476;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;26; LA RIOJA            ;201779;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;27; LUGO                ;4560;0,5;0,58;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;31; NAVARRA             ;58716;0,5;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;32; ORENSE              ;4706;0,5;0,6;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;34; PALENCIA            ;9462;0,53;0,67;0,48
20190301;20190331;F3 0102; PATATA ROJA              ;37; SALAMANCA           ;38511;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;40; SEGOVIA             ;336818;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;45; TOLEDO              ;84551;0,5;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;47; VALLADOLID          ;1498351;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;54; POLONIA             ;2850;0,55;0,67;0,53
20190301;20190331;F3 0102; PATATA ROJA              ;60; FRANCIA             ;1636059;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;61; ALEMANIA            ;4214;0,5;0,6;0,48
20190301;20190331;F3 0102; PATATA ROJA              ;64; BELGICA             ;42134;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;65; HOLANDA             ;90011;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;90; MARRUECOS           ;169451;0,51;0,67;0,46
20190301;20190331;F3 0102; PATATA ROJA              ;96; EGIPTO              ;41986;0,51;0,67;0,46
20190301;20190331;F3 0106; PATATA NUEVA             ;1; ALAVA               ;26905;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;4; ALMERIA             ;800;0,65;0,7;0,52
20190301;20190331;F3 0106; PATATA NUEVA             ;5; AVILA               ;2022;0,55;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;9; BURGOS              ;112842;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;11; CADIZ               ;3696;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;15; LA CORUÑA           ;2910;0,58;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;24; LEON                ;27990;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;26; LA RIOJA            ;84962;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;27; LUGO                ;1920;0,55;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;31; NAVARRA             ;24724;0,55;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;32; ORENSE              ;1982;0,55;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;34; PALENCIA            ;3984;0,59;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;37; SALAMANCA           ;16215;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;40; SEGOVIA             ;141817;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;45; TOLEDO              ;35599;0,55;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;47; VALLADOLID          ;630886;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;54; POLONIA             ;1200;0,65;0,7;0,52
20190301;20190331;F3 0106; PATATA NUEVA             ;60; FRANCIA             ;688863;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;61; ALEMANIA            ;1774;0,55;0,7;0,52
20190301;20190331;F3 0106; PATATA NUEVA             ;64; BELGICA             ;17741;0,57;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;65; HOLANDA             ;37900;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;90; MARRUECOS           ;71347;0,56;0,7;0,5
20190301;20190331;F3 0106; PATATA NUEVA             ;96; EGIPTO              ;17679;0,56;0,7;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;1; ALAVA               ;90804;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;4; ALMERIA             ;2700;0,52;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;5; AVILA               ;6826;0,55;0,55;0,53
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;9; BURGOS              ;380845;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;11; CADIZ               ;12474;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;15; LA CORUÑA           ;9823;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;24; LEON                ;94466;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;26; LA RIOJA            ;286738;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;27; LUGO                ;6480;0,53;0,55;0,53
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;31; NAVARRA             ;83437;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;32; ORENSE              ;6687;0,53;0,55;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;34; PALENCIA            ;13446;0,52;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;37; SALAMANCA           ;54726;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;40; SEGOVIA             ;478637;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;45; TOLEDO              ;120152;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;47; VALLADOLID          ;2129231;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;54; POLONIA             ;4050;0,52;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;60; FRANCIA             ;2324927;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;61; ALEMANIA            ;5989;0,52;0,55;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;64; BELGICA             ;59875;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;65; HOLANDA             ;127912;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;90; MARRUECOS           ;240799;0,53;0,64;0,5
20190301;20190331;F3 0124; PATATA AGRIA GRANEL      ;96; EGIPTO              ;59664;0,54;0,64;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;1; ALAVA               ;23542;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;4; ALMERIA             ;700;0,64;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;5; AVILA               ;1770;0,6;0,65;0,58
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;9; BURGOS              ;98738;0,6;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;11; CADIZ               ;3234;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;15; LA CORUÑA           ;2547;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;24; LEON                ;24492;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;26; LA RIOJA            ;74338;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;27; LUGO                ;1680;0,6;0,65;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;31; NAVARRA             ;21631;0,6;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;32; ORENSE              ;1733;0,6;0,71;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;34; PALENCIA            ;3486;0,62;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;37; SALAMANCA           ;14188;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;40; SEGOVIA             ;124091;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;45; TOLEDO              ;31151;0,6;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;47; VALLADOLID          ;552023;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;54; POLONIA             ;1050;0,64;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;60; FRANCIA             ;602761;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;61; ALEMANIA            ;1553;0,6;0,71;0,6
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;64; BELGICA             ;15523;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;65; HOLANDA             ;33162;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;90; MARRUECOS           ;62430;0,61;0,75;0,5
20190301;20190331;F3 0133; PATATA MONA LISA CONFECCI;96; EGIPTO              ;15468;0,61;0,75;0,5
20190301;20190331;P4 0101; ACEDIAS                  ;11; CADIZ               ;100;10;11,5;7,8
20190301;20190331;P4 0101; ACEDIAS                  ;15; LA CORUÑA           ;17;10;11,5;7,8
20190301;20190331;P4 0101; ACEDIAS                  ;36; PONTEVEDRA          ;690;10;11,5;7,8
20190301;20190331;P4 0101; ACEDIAS                  ;69; PORTUGAL            ;351;10;11,5;7,8
20190301;20190331;P4 0301; ATUN S/C                 ;11; CADIZ               ;259;11,25;11,8;10,5
20190301;20190331;P4 0301; ATUN S/C                 ;12; CASTELLON           ;30;11,25;11,8;10,5
20190301;20190331;P4 0301; ATUN S/C                 ;21; HUELVA              ;200;11,25;11,8;10,5
20190301;20190331;P4 0301; ATUN S/C                 ;30; MURCIA              ;1651;11,25;11,8;10,5
20190301;20190331;P4 0301; ATUN S/C                 ;36; PONTEVEDRA          ;938;11,25;11,8;10,5
20190301;20190331;P4 0301; ATUN S/C                 ;43; TARRAGONA           ;1638;11,25;11,8;10,5
20190301;20190331;P4 0301; ATUN S/C                 ;46; VALENCIA            ;154;11,25;11,8;10,5
20190301;20190331;P4 0301; ATUN S/C                 ;48; VIZCAYA             ;330;11,25;11,8;10,5
20190301;20190331;P4 0301; ATUN S/C                 ;69; PORTUGAL            ;300;11,25;11,8;10,5
20190301;20190331;P4 0302; ATUN C/C                 ;11; CADIZ               ;129;9;9,5;8,25
20190301;20190331;P4 0302; ATUN C/C                 ;12; CASTELLON           ;15;9;9,5;8,25
20190301;20190331;P4 0302; ATUN C/C                 ;21; HUELVA              ;100;9;9,5;8,25
20190301;20190331;P4 0302; ATUN C/C                 ;30; MURCIA              ;825;9;9,5;8,25
20190301;20190331;P4 0302; ATUN C/C                 ;36; PONTEVEDRA          ;469;9;9,5;8,25
20190301;20190331;P4 0302; ATUN C/C                 ;43; TARRAGONA           ;819;9;9,5;8,25
20190301;20190331;P4 0302; ATUN C/C                 ;46; VALENCIA            ;76;9;9,5;8,25
20190301;20190331;P4 0302; ATUN C/C                 ;48; VIZCAYA             ;165;9;9,5;8,25
20190301;20190331;P4 0302; ATUN C/C                 ;69; PORTUGAL            ;150;9;9,5;8,25
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;8; BARCELONA           ;1819;27,31;31;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;11; CADIZ               ;29756;27,26;32;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;12; CASTELLON           ;394;27,63;32;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;15; LA CORUÑA           ;339;27,17;31;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;17; GERONA              ;145;27,25;31;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;20; GUIPUZCOA           ;24198;27,19;31;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;21; HUELVA              ;1026;27,75;32;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;30; MURCIA              ;65466;27,33;32;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;36; PONTEVEDRA          ;29341;27,31;32;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;43; TARRAGONA           ;48206;27,3;32;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;46; VALENCIA            ;2821;27,4;32;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;48; VIZCAYA             ;1650;28;32;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;60; FRANCIA             ;942;27,13;31;15
20190301;20190331;P4 0303; ATUN ROJO CIMARRON       ;69; PORTUGAL            ;2507;27,4;32;15
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;8; BARCELONA           ;975;6,83;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;11; CADIZ               ;16424;6,77;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;12; CASTELLON           ;35;7,5;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;15; LA CORUÑA           ;198;6,83;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;17; GERONA              ;12;6,5;7,5;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;20; GUIPUZCOA           ;13248;6,65;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;21; HUELVA              ;14;6,5;7;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;30; MURCIA              ;29654;6,74;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;36; PONTEVEDRA          ;12736;6,78;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;43; TARRAGONA           ;20660;6,74;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;46; VALENCIA            ;1319;7;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;60; FRANCIA             ;581;6,75;8;6,5
20190301;20190331;P4 0304; ATUN PATUDO U OBESO      ;69; PORTUGAL            ;587;7;8;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;8; BARCELONA           ;144;15,67;22;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;11; CADIZ               ;2568;16,48;22;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;12; CASTELLON           ;156;10,94;22;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;15; LA CORUÑA           ;28;20;22;18
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;17; GERONA              ;33;13,5;20;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;20; GUIPUZCOA           ;1882;16,75;22;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;21; HUELVA              ;700;9,75;10;8,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;30; MURCIA              ;11390;15,56;22;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;36; PONTEVEDRA          ;5572;15,9;22;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;43; TARRAGONA           ;9556;15,9;22;6,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;46; VALENCIA            ;666;17,07;22;8,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;48; VIZCAYA             ;1155;9,75;10;8,5
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;60; FRANCIA             ;67;20;22;18
20190301;20190331;P4 0305; ATUN CLARO O RABIL       ;69; PORTUGAL            ;1134;17,95;22;8,5
20190301;20190331;P4 0402;BACALAO ENTERO C/C 1/2 KG;15; LA CORUÑA           ;323;4,55;5;4
20190301;20190331;P4 0402;BACALAO ENTERO C/C 1/2 KG;20; GUIPUZCOA           ;28187;4,57;5;4
20190301;20190331;P4 0402;BACALAO ENTERO C/C 1/2 KG;36; PONTEVEDRA          ;4903;4,57;5;4
20190301;20190331;P4 0402;BACALAO ENTERO C/C 1/2 KG;39; CANTABRIA           ;9;4,8;5;4,2
20190301;20190331;P4 0402;BACALAO ENTERO C/C 1/2 KG;48; VIZCAYA             ;1717;4,56;5;4
