"station","name","date","tavg","tmax","tmin"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-01","44.9","53.2","36.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-02","46.0","54.9","37.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-03","48.3","56.9","39.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-04","53.2","64.1","42.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-05","59.2","68.7","49.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-06","76.3","88.8","63.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-07","78.7","91.8","65.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-08","76.3","88.0","64.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-09","72.9","85.4","60.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-10","59.9","69.1","50.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-11","48.5","57.7","39.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2004-12","44.7","52.2","37.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-01","41.9","52.7","31.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-02","40.8","49.8","31.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-03","50.7","61.2","40.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-04","57.0","67.9","46.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-05","66.1","78.1","54.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-06","77.7","90.3","65.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-07","80.1","93.5","66.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-08","78.6","92.0","65.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-09","69.1","81.7","56.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-10","60.0","68.6","51.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-11","46.9","54.2","39.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2005-12","42.7","50.7","34.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-01","41.2","47.9","34.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-02","43.5","53.0","33.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-03","51.4","60.9","41.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-04","58.2","69.1","47.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-05","67.6","79.0","56.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-06","74.6","87.3","62.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-07","81.9","94.5","69.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-08","76.5","90.0","63.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-09","72.0","83.9","60.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-10","62.5","71.2","53.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-11","53.3","59.6","47.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2006-12","43.5","51.2","35.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-01","43.7","51.2","36.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-02","48.2","55.6","40.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-03","49.7","59.7","39.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-04","55.5","64.8","46.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-05","61.4","72.3","50.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-06","68.8","80.0","57.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-07","77.2","90.0","64.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-08","75.2","88.1","62.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-09","70.7","81.8","59.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-10","59.7","69.6","49.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-11","48.8","60.0","37.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2007-12","43.5","51.7","35.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-01","45.9","54.0","37.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-02","48.5","56.7","40.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-03","51.0","62.0","40.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-04","56.2","67.0","45.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-05","59.5","69.2","49.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-06","70.1","82.1","58.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-07","76.4","90.2","62.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-08","78.2","91.0","65.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-09","67.7","79.1","56.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-10","58.0","67.4","48.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-11","46.2","54.7","37.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2008-12","43.4","50.6","36.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-01","40.8","47.4","34.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-02","45.4","54.9","36.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-03","53.7","65.3","42.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-04","53.9","65.5","42.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-05","66.3","79.3","53.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-06","74.4","87.2","61.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-07","79.1","92.4","65.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-08","81.2","93.8","68.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-09","70.7","81.2","60.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-10","63.6","74.5","52.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-11","52.4","60.8","44.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2009-12","42.6","49.8","35.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-01","41.3","47.0","35.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-02","42.5","49.8","35.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-03","47.6","56.4","38.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-04","57.2","67.4","47.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-05","61.1","72.3","49.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-06","70.2","81.4","59.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-07","81.8","94.7","68.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-08","79.1","92.3","65.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-09","70.8","82.3","59.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-10","58.3","69.0","47.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-11","47.5","55.4","39.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2010-12","42.7","49.8","35.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-01","43.8","50.9","36.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-02","47.0","57.3","36.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-03","49.5","57.9","41.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-04","61.7","72.4","50.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-05","66.5","77.8","55.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-06","73.2","85.7","60.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-07","76.6","89.7","63.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-08","78.4","91.1","65.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-09","72.4","84.7","60.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-10","63.4","74.9","51.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-11","52.1","58.9","45.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2011-12","44.6","53.3","35.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-01","44.1","54.0","34.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-02","42.7","54.3","31.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-03","52.6","64.5","40.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-04","51.6","60.5","42.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-05","66.2","78.2","54.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-06","75.3","87.4","63.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-07","78.7","92.0","65.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-08","80.0","92.9","67.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-09","70.4","81.5","59.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-10","59.2","68.2","50.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-11","50.0","56.4","43.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2012-12","44.0","50.9","37.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-01","43.2","50.6","35.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-02","43.4","51.4","35.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-03","48.1","55.2","41.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-04","53.7","63.5","43.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-05","58.0","69.2","46.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-06","70.0","83.4","56.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-07","80.3","93.5","67.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-08","79.0","92.8","65.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-09","71.3","83.7","58.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-10","60.9","70.9","50.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-11","48.0","57.4","38.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2013-12","43.1","52.1","34.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-01","45.7","51.6","39.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-02","44.6","51.6","37.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-03","52.1","62.3","41.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-04","60.7","71.6","49.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-05","64.5","76.2","52.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-06","71.9","84.3","59.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-07","76.3","89.2","63.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-08","77.3","89.9","64.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-09","70.6","81.4","59.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-10","64.3","74.2","54.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-11","51.5","58.3","44.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2014-12","44.7","53.6","35.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-01","42.9","52.6","33.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-02","43.9","51.1","36.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-03","52.6","62.7","42.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-04","58.3","68.5","48.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-05","67.0","80.7","53.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-06","75.7","87.9","63.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-07","85.0","97.6","72.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-08","77.8","90.2","65.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-09","68.4","79.4","57.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-10","60.0","68.6","51.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-11","53.9","63.5","44.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2015-12","49.2","57.5","40.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-01","46.3","52.7","39.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-02","46.6","54.4","38.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-03","48.6","58.4","38.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-04","53.5","62.7","44.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-05","60.6","70.7","50.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-06","73.8","87.3","60.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-07","82.2","96.2","68.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-08","81.3","94.5","68.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-09","73.6","85.9","61.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-10","63.2","73.0","53.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-11","49.6","57.3","42.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2016-12","47.2","55.1","39.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-01","42.8","52.0","33.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-02","48.1","56.1","40.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-03","52.9","63.8","42.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-04","60.1","72.6","47.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-05","67.5","79.2","55.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-06","79.1","91.8","66.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-07","79.8","92.5","67.1"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-08","79.7","92.0","67.4"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-09","70.7","82.6","58.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-10","66.2","78.1","54.2"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-11","51.3","61.6","40.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2017-12","43.9","52.4","35.5"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-01","44.9","52.8","36.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-02","42.8","51.7","33.9"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-03","47.3","54.8","39.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-04","55.6","65.4","45.8"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-05","62.7","73.3","52.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-06","71.5","83.0","60.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-07","77.5","90.4","64.7"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-08","81.7","94.5","69.0"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-09","75.3","86.9","63.6"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-10","60.4","69.5","51.3"
"SPE00120287","MADRID CUATROVIENTOS, SP","2018-11","50.6","57.1","44.1"
"SP000003195","MADRID RETIRO, SP","1920-01","43.2","50.5","35.9"
"SP000003195","MADRID RETIRO, SP","1920-02","46.0","53.4","38.6"
"SP000003195","MADRID RETIRO, SP","1920-03","50.0","59.2","40.7"
"SP000003195","MADRID RETIRO, SP","1920-04","55.9","66.0","45.7"
"SP000003195","MADRID RETIRO, SP","1920-05","65.3","76.9","53.6"
"SP000003195","MADRID RETIRO, SP","1920-06","70.1","81.3","58.8"
"SP000003195","MADRID RETIRO, SP","1920-07","74.9","88.0","61.8"
"SP000003195","MADRID RETIRO, SP","1920-08","75.2","88.0","62.3"
"SP000003195","MADRID RETIRO, SP","1920-09","66.9","77.6","56.2"
"SP000003195","MADRID RETIRO, SP","1920-10","54.0","60.8","47.1"
"SP000003195","MADRID RETIRO, SP","1920-11","47.2","53.1","41.3"
"SP000003195","MADRID RETIRO, SP","1920-12","41.0","46.2","35.8"
"SP000003195","MADRID RETIRO, SP","1921-01","41.5","48.9","34.0"
"SP000003195","MADRID RETIRO, SP","1921-02","43.6","50.5","36.7"
"SP000003195","MADRID RETIRO, SP","1921-03","47.7","57.1","38.3"
"SP000003195","MADRID RETIRO, SP","1921-04","52.4","63.5","41.4"
"SP000003195","MADRID RETIRO, SP","1921-05","59.1","68.8","49.5"
"SP000003195","MADRID RETIRO, SP","1921-06","69.3","81.7","57.0"
"SP000003195","MADRID RETIRO, SP","1921-07","75.8","88.4","63.2"
"SP000003195","MADRID RETIRO, SP","1921-08","73.1","84.7","61.4"
"SP000003195","MADRID RETIRO, SP","1921-09","68.6","78.2","59.1"
"SP000003195","MADRID RETIRO, SP","1921-10","61.3","69.7","52.9"
"SP000003195","MADRID RETIRO, SP","1921-11","46.0","53.1","38.9"
"SP000003195","MADRID RETIRO, SP","1921-12","40.7","48.7","32.7"
"SP000003195","MADRID RETIRO, SP","1922-01","41.2","48.6","33.8"
"SP000003195","MADRID RETIRO, SP","1922-02","45.1","53.0","37.2"
"SP000003195","MADRID RETIRO, SP","1922-03","45.8","54.1","37.4"
"SP000003195","MADRID RETIRO, SP","1922-04","52.4","62.5","42.4"
"SP000003195","MADRID RETIRO, SP","1922-05","66.2","78.9","53.5"
"SP000003195","MADRID RETIRO, SP","1922-06","66.0","77.2","54.8"
"SP000003195","MADRID RETIRO, SP","1922-07","74.6","87.2","61.9"
"SP000003195","MADRID RETIRO, SP","1922-08","74.3","86.0","62.5"
"SP000003195","MADRID RETIRO, SP","1922-09","62.4","72.3","52.4"
"SP000003195","MADRID RETIRO, SP","1922-10","57.0","65.3","48.7"
"SP000003195","MADRID RETIRO, SP","1922-11","46.8","53.7","39.9"
"SP000003195","MADRID RETIRO, SP","1922-12","39.7","46.9","32.5"
"SP000003195","MADRID RETIRO, SP","1923-01","39.4","47.8","30.9"
"SP000003195","MADRID RETIRO, SP","1923-02","44.1","52.2","36.0"
"SP000003195","MADRID RETIRO, SP","1923-03","50.6","59.4","41.8"
"SP000003195","MADRID RETIRO, SP","1923-04","50.2","59.4","40.9"
"SP000003195","MADRID RETIRO, SP","1923-05","61.2","72.8","49.7"
"SP000003195","MADRID RETIRO, SP","1923-06","65.1","77.3","53.0"
"SP000003195","MADRID RETIRO, SP","1923-07","76.2","88.3","64.2"
"SP000003195","MADRID RETIRO, SP","1923-08","78.0","90.5","65.4"
"SP000003195","MADRID RETIRO, SP","1923-09","64.4","75.1","53.8"
"SP000003195","MADRID RETIRO, SP","1923-10","60.6","69.5","51.7"
"SP000003195","MADRID RETIRO, SP","1923-11","45.3","51.4","39.2"
"SP000003195","MADRID RETIRO, SP","1923-12","39.6","47.5","31.7"
"SP000003195","MADRID RETIRO, SP","1924-01","41.8","47.9","35.8"
"SP000003195","MADRID RETIRO, SP","1924-02","37.8","44.7","30.9"
"SP000003195","MADRID RETIRO, SP","1924-03","48.6","55.7","41.4"
"SP000003195","MADRID RETIRO, SP","1924-04","54.5","64.9","44.1"
"SP000003195","MADRID RETIRO, SP","1924-05","65.2","77.0","53.4"
"SP000003195","MADRID RETIRO, SP","1924-06","70.6","83.5","57.7"
"SP000003195","MADRID RETIRO, SP","1924-07","75.7","89.2","62.2"
"SP000003195","MADRID RETIRO, SP","1924-08","73.6","86.6","60.7"
"SP000003195","MADRID RETIRO, SP","1924-09","66.1","75.7","56.5"
"SP000003195","MADRID RETIRO, SP","1924-10","59.2","68.6","49.8"
"SP000003195","MADRID RETIRO, SP","1924-11","46.8","54.1","39.5"
"SP000003195","MADRID RETIRO, SP","1924-12","41.4","47.7","35.2"
"SP000003195","MADRID RETIRO, SP","1925-01","41.3","48.8","33.8"
"SP000003195","MADRID RETIRO, SP","1925-02","41.4","49.5","33.3"
"SP000003195","MADRID RETIRO, SP","1925-03","43.0","53.2","32.8"
"SP000003195","MADRID RETIRO, SP","1925-04","52.3","62.5","42.1"
"SP000003195","MADRID RETIRO, SP","1925-05","58.1","68.2","48.0"
"SP000003195","MADRID RETIRO, SP","1925-06","67.4","77.7","57.0"
"SP000003195","MADRID RETIRO, SP","1925-07","70.2","80.9","59.4"
"SP000003195","MADRID RETIRO, SP","1925-08","72.7","84.0","61.4"
"SP000003195","MADRID RETIRO, SP","1925-09","64.9","75.9","53.8"
"SP000003195","MADRID RETIRO, SP","1925-10","56.9","65.2","48.7"
"SP000003195","MADRID RETIRO, SP","1925-11","44.2","50.7","37.7"
"SP000003195","MADRID RETIRO, SP","1925-12","42.6","47.1","38.1"
"SP000003195","MADRID RETIRO, SP","1926-01","42.5","49.2","35.9"
"SP000003195","MADRID RETIRO, SP","1926-02","49.5","57.8","41.1"
"SP000003195","MADRID RETIRO, SP","1926-03","50.8","61.0","40.5"
"SP000003195","MADRID RETIRO, SP","1926-04","53.7","63.2","44.1"
"SP000003195","MADRID RETIRO, SP","1926-05","56.9","67.3","46.6"
"SP000003195","MADRID RETIRO, SP","1926-06","66.6","77.9","55.3"
"SP000003195","MADRID RETIRO, SP","1926-07","74.0","85.8","62.1"
"SP000003195","MADRID RETIRO, SP","1926-08","77.1","88.8","65.4"
"SP000003195","MADRID RETIRO, SP","1926-09","71.7","82.5","60.8"
"SP000003195","MADRID RETIRO, SP","1926-10","59.2","67.8","50.6"
"SP000003195","MADRID RETIRO, SP","1926-11","46.5","53.2","39.8"
"SP000003195","MADRID RETIRO, SP","1926-12","40.1","47.3","32.8"
"SP000003195","MADRID RETIRO, SP","1927-01","41.3","47.8","34.6"
"SP000003195","MADRID RETIRO, SP","1927-02","42.0","50.0","34.0"
"SP000003195","MADRID RETIRO, SP","1927-03","48.3","56.0","40.5"
"SP000003195","MADRID RETIRO, SP","1927-04","57.0","67.9","46.2"
"SP000003195","MADRID RETIRO, SP","1927-05","62.2","71.1","53.3"
"SP000003195","MADRID RETIRO, SP","1927-06","68.3","78.2","58.5"
"SP000003195","MADRID RETIRO, SP","1927-07","70.1","81.3","59.0"
"SP000003195","MADRID RETIRO, SP","1927-08","71.1","82.7","59.5"
"SP000003195","MADRID RETIRO, SP","1927-09","65.1","75.6","54.6"
"SP000003195","MADRID RETIRO, SP","1927-10","59.5","68.6","50.4"
"SP000003195","MADRID RETIRO, SP","1927-11","45.4","52.5","38.4"
"SP000003195","MADRID RETIRO, SP","1927-12","42.9","48.1","37.7"
"SP000003195","MADRID RETIRO, SP","1928-01","39.5","46.5","32.4"
"SP000003195","MADRID RETIRO, SP","1928-02","46.9","56.5","37.4"
"SP000003195","MADRID RETIRO, SP","1928-03","48.5","56.3","40.7"
"SP000003195","MADRID RETIRO, SP","1928-04","51.3","60.4","42.2"
"SP000003195","MADRID RETIRO, SP","1928-05","56.5","66.3","46.7"
"SP000003195","MADRID RETIRO, SP","1928-06","69.6","80.6","58.5"
"SP000003195","MADRID RETIRO, SP","1928-07","77.6","88.9","66.2"
"SP000003195","MADRID RETIRO, SP","1928-08","74.9","86.4","63.3"
"SP000003195","MADRID RETIRO, SP","1928-09","67.0","76.4","57.6"
"SP000003195","MADRID RETIRO, SP","1928-10","56.5","64.7","48.3"
"SP000003195","MADRID RETIRO, SP","1928-11","46.7","54.5","38.8"
"SP000003195","MADRID RETIRO, SP","1928-12","40.4","47.7","33.0"
"SP000003195","MADRID RETIRO, SP","1929-01","37.6","44.5","30.6"
"SP000003195","MADRID RETIRO, SP","1929-02","44.2","51.4","37.0"
"SP000003195","MADRID RETIRO, SP","1929-03","49.9","58.9","41.0"
"SP000003195","MADRID RETIRO, SP","1929-04","55.7","66.8","44.6"
"SP000003195","MADRID RETIRO, SP","1929-05","58.1","68.1","48.1"
"SP000003195","MADRID RETIRO, SP","1929-06","69.2","79.4","59.0"
"SP000003195","MADRID RETIRO, SP","1929-07","74.7","85.6","63.8"
"SP000003195","MADRID RETIRO, SP","1929-08","74.0","85.3","62.7"
"SP000003195","MADRID RETIRO, SP","1929-09","65.8","75.1","56.6"
"SP000003195","MADRID RETIRO, SP","1929-10","56.8","65.9","47.6"
"SP000003195","MADRID RETIRO, SP","1929-11","47.1","53.6","40.6"
"SP000003195","MADRID RETIRO, SP","1929-12","44.3","50.6","37.9"
"SP000003195","MADRID RETIRO, SP","1930-01","42.7","48.5","36.9"
"SP000003195","MADRID RETIRO, SP","1930-02","38.9","46.0","31.7"
"SP000003195","MADRID RETIRO, SP","1930-03","50.3","59.5","41.1"
"SP000003195","MADRID RETIRO, SP","1930-04","49.4","58.2","40.6"
"SP000003195","MADRID RETIRO, SP","1930-05","60.7","70.8","50.7"
"SP000003195","MADRID RETIRO, SP","1930-06","65.6","75.1","56.1"
"SP000003195","MADRID RETIRO, SP","1930-07","70.5","81.3","59.6"
"SP000003195","MADRID RETIRO, SP","1930-08","74.6","85.9","63.4"
"SP000003195","MADRID RETIRO, SP","1930-09","68.7","79.5","57.8"
"SP000003195","MADRID RETIRO, SP","1930-10","60.7","70.1","51.4"
"SP000003195","MADRID RETIRO, SP","1930-11","49.4","56.5","42.2"
"SP000003195","MADRID RETIRO, SP","1930-12","44.9","50.8","39.0"
"SP000003195","MADRID RETIRO, SP","1931-01","42.1","49.9","34.3"
"SP000003195","MADRID RETIRO, SP","1931-02","44.4","54.0","34.8"
"SP000003195","MADRID RETIRO, SP","1931-03","51.8","60.3","43.3"
"SP000003195","MADRID RETIRO, SP","1931-04","54.9","66.5","43.4"
"SP000003195","MADRID RETIRO, SP","1931-05","61.0","72.7","49.4"
"SP000003195","MADRID RETIRO, SP","1931-06","72.1","85.1","59.2"
"SP000003195","MADRID RETIRO, SP","1931-07","75.4","89.5","61.4"
"SP000003195","MADRID RETIRO, SP","1931-08","72.8","86.4","59.2"
"SP000003195","MADRID RETIRO, SP","1931-09","65.9","78.5","53.3"
"SP000003195","MADRID RETIRO, SP","1931-10","58.9","69.6","48.3"
"SP000003195","MADRID RETIRO, SP","1931-11","48.3","56.2","40.4"
